"","Day's High Price","Day's Close Price","Price Sold at based on Daily Trade Strategy","Total Capital value using Daily Trade Strategy","Total Capital value using Hold Strategy","NA"
"3029",46.349998,43.599998,0.629607020633802,43.599998,854.936609875501,795.620415978475
"3028",45.150002,44.41,3.84085096596137,44.41,873.222972506233,810.401474642363
"3027",44.57,43.950001,0.360279216392713,43.950001,864.178124631208,802.007332153418
"3026",45.049999,44.259998,2.43292178262847,44.259998,869.679901496612,807.66421181869
"3025",44.25,43.139999,1.51410874053681,43.139999,860.701768315759,787.22627348953
"3024",44.18,41.900002,2.83985341805991,41.900002,839.464773121476,764.598590594865
"3023",42.150002,41.259998,2.23138976473443,41.259998,840.075548388614,752.919685272257
"3022",43.040001,42.700001,2.67176300914901,42.700001,855.706785965719,779.197112759071
"3021",43.150002,43.02,1.91308927727916,43.02,869.449833071451,785.036510675849
"3020",44.130001,43.610001,3.93311832155249,43.610001,892.998327430385,795.802952478156
"3019",43.919998,43.049999,0.503425617770579,43.049999,879.715703047232,785.583937693137
"3018",42.59,42.080002,0.828593710767342,42.080002,876.383446754073,767.883262187651
"3017",42.400002,41.990002,0.473936007726636,41.990002,872.022317771282,766.240926391258
"3016",43.27,41.689999,2.10004478291542,41.689999,857.824650732368,760.766418992088
"3015",41.970001,40.98,0.768304885075402,40.98,844.025270083119,747.810232624274
"3014",41.48,41.169998,0.508844196753074,41.169998,841.980098891967,751.277349475864
"3013",42.299999,41.630001,2.44610795722673,41.630001,848.913332766756,759.67156495751
"3012",43.860001,43.619999,5.05389461077845,43.619999,886.936496440061,795.98539773696
"3011",45,44.689999,2.59917686732382,44.689999,903.72070759802,815.510945538521
"3010",47.830002,47.619999,5.6549635520212,47.619999,950.633514294168,868.97809979887
"3009",48.68,48.5,2.98286439602284,48.5,975.369694166853,885.036512500666
"3008",50.450001,50.23,5.38960111530397,50.23,1023.45562484764,916.605856142443
"3007",51.209999,50.349998,1.42601895717887,50.349998,1020.61767920246,918.795600707949
"3006",50.349998,49.400002,1.00300906732233,49.400002,1011.40456201898,901.459906960947
"3005",51.509998,50.950001,2.91708097736425,50.950001,1029.59169781944,929.744560761762
"3004",51.990002,51.759998,0.580388867873655,51.759998,1030.98597893088,944.525528184772
"3003",52.119999,51.939999,1.59844057696765,51.939999,1043.84818242752,947.810218025734
"3002",51.830002,50.240002,0.406824881960963,50.240002,1015.94218885698,916.788374393949
"3001",50.470001,49.939999,0.138886899250525,49.939999,1006.66964052056,911.313866994779
"3000",49.990002,49.25,1.31739359546007,49.25,1004.83339674985,898.722644137275
"2999",50.75,50.57,1.31762826911558,50.57,1014.46246503573,922.810235817705
"2998",50.91,49.77,0.791926382574794,49.77,999.600057098167,908.211695405323
"2997",50.279999,49.599998,1.69902916057906,49.599998,1002.83498858625,905.109469071341
"2996",50.299999,49.77,1.7189039086167,49.77,1009.32449691836,908.211695405323
"2995",49.790001,49,0.241600573448793,49,995.709731033202,894.160600258405
"2994",51,50.810001,4.57248308386302,50.810001,1037.3592870516,927.189816189595
"2993",51.939999,51.02,1.84313529411765,51.02,1037.76609461515,931.02191479967
"2992",51.93,51.799999,1.72380218851718,51.799999,1053.01241363979,945.255473453567
"2991",54.040001,53.389999,3.16914846947025,53.389999,1073.31673611873,974.270072523176
"2990",53.939999,53.709999,1.35287107566946,53.709999,1083.19879256711,980.109488688129
"2989",54.700001,54.400002,2.03320272275316,54.400002,1099.16089130549,992.700784538335
"2988",54.040001,52.560001,0.446100380039048,52.560001,1073.827111896,959.124123341681
"2987",53.240002,52.59,1.17826494067399,52.59,1073.21491615024,959.67155035897
"2986",52.599998,51.240002,0.0951455774528172,51.240002,1046.46118927553,935.036549909426
"2985",52.029999,51,2.44142149160421,51,1050.78794255295,930.65695128936
"2984",49.970001,49.5,3.0096950323519,49.5,1072.23263864845,903.284688016144
"2983",50,48.32,0.260679772622414,48.32,1038.90680044916,881.75184090788
"2982",49.349998,49.049999,2.34341969424678,49.049999,1056.7892257639,895.072990786003
"2981",49.98,49.599998,1.77153122029053,49.599998,1067.33338254893,905.109469071341
"2980",50.400002,49.5,2.96220831537879,49.5,1079.32587041565,903.284688016144
"2979",49.669998,48.669998,0.323167050016855,48.669998,1061.01373614432,888.138665841946
"2978",49.060001,47.099998,0.142884256261095,47.099998,1020.08048193936,859.489030282646
"2977",47.259998,46.02,0,46.02,993.315822375811,839.781037222282
"2976",47.849998,46.990002,3.70610974655635,46.990002,1011.61494346957,857.481803968646
"2975",47.599998,44.759998,0.591711749788671,44.759998,956.886788809554,816.788299576429
"2974",46.07,45.82,5.39922455729181,45.82,1003.07832684356,836.131402119186
"2973",42.759998,39.98,0.682827862424568,39.98,944.268202565043,729.562057108797
"2972",40.240002,38.779999,0.0248620432513228,38.779999,910.234152403782,707.664228242048
"2971",39.91,39.110001,1.81122189257086,39.110001,908.144329148004,713.686162658507
"2970",39.57,37.970001,0.712646965827251,37.970001,877.634008863834,692.883242570862
"2969",38.959999,38.580002,1.6966796738011,38.580002,883.819392675942,704.014647883479
"2968",39.419998,38.919998,2.38960519480519,38.919998,893.461012865165,710.218954566039
"2967",38.759998,38.299999,0.806234049252679,38.299999,889.975422868645,698.905103994619
"2966",39.080002,37.610001,1.98330375782881,37.610001,873.485817955771,686.31389938529
"2965",37.459999,37.119999,1.73818305268875,37.119999,880.6027346288,677.372256886355
"2964",37.48,35.610001,0.187115744453355,35.610001,838.232137416047,649.817548354335
"2963",36.669998,35.490002,4.02836312056738,35.490002,843.939297400277,647.627785540653
"2962",36.299999,35.32,2.71646576117713,35.32,843.461686026536,644.525559206671
"2961",37.200001,37.099998,4.23088271871344,37.099998,876.784190009676,677.00727512787
"2960",36.900002,36.560001,1.3736262981524,36.560001,880.638162150044,667.153315094039
"2959",37.349998,36.290001,3.03447724137931,36.290001,881.609925105194,662.22630770486
"2958",37,36.130001,1.2034983259437,36.130001,871.240880864871,659.306599622383
"2957",38.400002,37.950001,6.25346724553037,38.30839894,923.515333716764,692.518279060553
"2956",39.439999,38.23,2.25563650505574,38.23,915.374415555921,697.627749956711
"2955",39.540001,39.360001,4.27216003545149,39.360001,950.135543563464,718.248206537376
"2954",40.48,38.630001,0.546453082287786,38.630001,911.667630932127,704.927038411077
"2953",39.91,39.509998,3.77015350416416,39.509998,936.557129780296,720.985378120171
